start_id,end_id,start_coordinate,end_coordinate,linear_distance,spearman,p-value
208,370,"25.035555,121.495342","25.026560,121.502420",1.2260156066035768,0.05614373740336086,0.3190324569622113
208,371,"25.035555,121.495342","25.035320,121.508340",1.3120309375580756,-0.14348982770945304,0.010529990247226444
208,382,"25.035555,121.495342","25.035160,121.506390",1.1158354405383546,-0.1729821221060797,0.0019946562829219272
209,233,"25.137837,121.486071","25.131411,121.474155",1.3966300089541974,-0.03733871056408005,0.5077138376082946
209,264,"25.137837,121.486071","25.145936,121.493009",1.1376852393756556,-0.18108441541025372,0.001202899464355326
209,265,"25.137837,121.486071","25.135394,121.478000",0.8576788655325283,-0.2840118590438778,2.7038119122320186e-07
209,367,"25.137837,121.486071","25.135970,121.497019",1.1231791206743786,-0.26383948313602446,1.901282982675648e-06
209,390,"25.137837,121.486071","25.139937,121.489594",0.4246356921332222,-0.42215164821541157,3.940342771907827e-15
210,212,"25.079766,121.558135","25.084223,121.549452",1.0055236717165388,0.07458144600437312,0.18534217502974254
210,216,"25.079766,121.558135","25.082553,121.544601",1.399828435705144,-0.1421958222589309,0.011257084548793513
210,227,"25.079766,121.558135","25.084244,121.576680",1.9355193274965636,0.016807207251981808,0.7656400109384359
210,238,"25.079766,121.558135","25.073119,121.575965",1.9436899456621803,-0.06239890449201444,0.2680035718864474
210,266,"25.079766,121.558135","25.080258,121.564806",0.675204459581513,-0.06806195707904603,0.22688447289988475
210,286,"25.079766,121.558135","25.086372,121.565713",1.0582673356762626,-0.015567199808822181,0.7824805312042171
210,329,"25.079766,121.558135","25.079830,121.552360",0.5826528073736508,-0.08999542918093888,0.10976730118661585
210,380,"25.079766,121.558135","25.064713,121.567899",1.9367272067641532,0.12553359402596143,0.025412007318592944
211,230,"25.080915,121.597339","25.075366,121.580811",1.777136753234682,0.18344424846274038,0.0010339697191484437
211,260,"25.080915,121.597339","25.068616,121.583991",1.9156374250617343,0.10067240973906592,0.07347154596695381
211,269,"25.080915,121.597339","25.070723,121.590304",1.3335674911065285,0.0,1.0
211,305,"25.080915,121.597339","25.087413,121.592253",0.883956985526644,-0.05250911219339542,0.3514151051635118
211,318,"25.080915,121.597339","25.084135,121.594840",0.4367915271755455,-0.09310499340290301,0.09797829314235271
