start_id,end_id,start_name,end_name,start_coordinate,end_coordinate,route,linear_distance,route,distance,trip duration,distance_value(km),time_value(min)
144,142,國立政治大學,捷運木柵站,"24.988363,121.576536","24.997996,121.57444",途經木柵路四段/106縣道,1.0878525997184953,途經木柵路四段/106縣道,1.9 公里,7 分,1.9,7.0
151,142,考試院,捷運木柵站,"24.987507,121.549827","24.997996,121.57444",途經萬芳路和106縣道,2.7430609254099414,途經萬芳路和106縣道,4.1 公里,13 分,4.1,13.0
166,142,臺北市立景美女中,捷運木柵站,"24.980602,121.556177","24.997996,121.57444",途經木柵路四段/106縣道,2.666856537900189,途經木柵路四段/106縣道,4.5 公里,14 分,4.5,14.0
171,142,文山運動中心,捷運木柵站,"24.996842,121.559651","24.997996,121.57444",途經和平東路四段和萬芳路,1.4984446769047859,途經和平東路四段和萬芳路,2.2 公里,10 分,2.2,10.0
205,142,木柵光輝路口,捷運木柵站,"24.988241,121.55561","24.997996,121.57444",途經木柵路四段/106縣道和木柵路三段,2.1866544126975676,途經木柵路四段/106縣道和木柵路三段,2.7 公里,10 分,2.7,10.0
206,142,捷運辛亥站,捷運木柵站,"25.005386,121.55716","24.997996,121.57444",途經106縣道和興隆路三段,1.926923614747868,途經106縣道和興隆路三段,4.4 公里,14 分,4.4,14.0
228,142,捷運萬芳社區站,捷運木柵站,"24.998811,121.56789","24.997996,121.57444",途經和平東路四段,0.6673662657138644,途經和平東路四段,1.4 公里,7 分,1.4,7.0
247,142,木柵公園,捷運木柵站,"24.987144,121.560627","24.997996,121.57444",途經106縣道,1.8411165669024159,途經106縣道,2.2 公里,9 分,2.2,9.0
262,142,永安藝文館-表演36房,捷運木柵站,"24.984144,121.569064","24.997996,121.57444",途經木柵路四段/106縣道,1.6275846381846448,途經木柵路四段/106縣道,2.4 公里,8 分,2.4,8.0
272,142,忠順區民活動中心,捷運木柵站,"24.984707,121.563125","24.997996,121.57444",途經106縣道,1.8632972166537458,途經106縣道,2.5 公里,9 分,2.5,9.0
296,142,萬和二號公園,捷運木柵站,"25.001545,121.536446","24.997996,121.57444",途經木柵路四段/106縣道,3.8555999418443827,途經木柵路四段/106縣道,8.9 公里,27 分,8.9,27.0
315,142,捷運萬隆站(1號出口),捷運木柵站,"25.001447,121.539037","24.997996,121.57444",途經木柵路四段/106縣道,3.5943305687564155,途經木柵路四段/106縣道,9.3 公里,29 分,9.3,29.0
335,142,景文中學,捷運木柵站,"24.986301,121.567855","24.997996,121.57444",途經木柵路四段/106縣道和木柵路三段,1.4561061461229012,途經木柵路四段/106縣道和木柵路三段,1.6 公里,5 分,1.6,5.0
369,142,世新大學,捷運木柵站,"24.98862,121.54361","24.997996,121.57444",途經木柵路四段/106縣道,3.2811747649342475,途經木柵路四段/106縣道,6.7 公里,20 分,6.7,20.0
383,142,一壽橋,捷運木柵站,"24.97848,121.55545","24.997996,121.57444",途經木柵路四段/106縣道,2.889516146821435,途經木柵路四段/106縣道,4.5 公里,13 分,4.5,13.0
385,142,和興路26巷口,捷運木柵站,"24.9856,121.54531","24.997996,121.57444",途經木柵路四段/106縣道,3.2456486613527917,途經木柵路四段/106縣道,6.4 公里,19 分,6.4,19.0
388,142,景華街128巷口,捷運木柵站,"24.995563,121.547092","24.997996,121.57444",途經106縣道和興隆路三段,2.7739784183087663,途經106縣道和興隆路三段,5.0 公里,17 分,5.0,17.0
391,142,景仁公園,捷運木柵站,"24.9966,121.540295","24.997996,121.57444",途經景文街,3.450483138111703,途經景文街,8.0 公里,25 分,8.0,25.0
144,143,國立政治大學,捷運動物園站(2號出口),"24.988363,121.576536","24.997659,121.578752",途經新光路二段,1.053765639807564,途經新光路二段,1.8 公里,6 分,1.8,6.0
151,143,考試院,捷運動物園站(2號出口),"24.987507,121.549827","24.997659,121.578752",途經木柵路三段,3.1292110183136477,途經木柵路三段,3.9 公里,15 分,3.9,15.0
166,143,臺北市立景美女中,捷運動物園站(2號出口),"24.980602,121.556177","24.997659,121.578752",途經新光路二段,2.9604968427133334,途經新光路二段,5.0 公里,15 分,5.0,15.0
171,143,文山運動中心,捷運動物園站(2號出口),"24.996842,121.559651","24.997659,121.578752",途經木柵路三段,1.930413187249146,途經木柵路三段,3.6 公里,13 分,3.6,13.0
205,143,木柵光輝路口,捷運動物園站(2號出口),"24.988241,121.55561","24.997659,121.578752",途經新光路二段,2.5586675771821916,途經新光路二段,3.7 公里,14 分,3.7,14.0
206,143,捷運辛亥站,捷運動物園站(2號出口),"25.005386,121.55716","24.997659,121.578752",途經萬寧街,2.341724725141758,途經萬寧街,5.7 公里,25 分,5.7,25.0
228,143,捷運萬芳社區站,捷運動物園站(2號出口),"24.998811,121.56789","24.997659,121.578752",途經新光路二段和萬芳路,1.1039359570195892,途經新光路二段和萬芳路,2.3 公里,8 分,2.3,8.0
247,143,木柵公園,捷運動物園站(2號出口),"24.987144,121.560627","24.997659,121.578752",途經新光路二段和秀明路一段/106縣道,2.169099091640803,途經新光路二段和秀明路一段/106縣道,2.6 公里,10 分,2.6,10.0
262,143,永安藝文館-表演36房,捷運動物園站(2號出口),"24.984144,121.569064","24.997659,121.578752",途經新光路二段和萬壽橋,1.7882738109068506,途經新光路二段和萬壽橋,2.8 公里,9 分,2.8,9.0
272,143,忠順區民活動中心,捷運動物園站(2號出口),"24.984707,121.563125","24.997659,121.578752",途經新光路二段和木新路二段,2.1324765792451594,途經新光路二段和木新路二段,2.8 公里,9 分,2.8,9.0
296,143,萬和二號公園,捷運動物園站(2號出口),"25.001545,121.536446","24.997659,121.578752",途經新光路二段,4.292447079408919,途經新光路二段,9.4 公里,28 分,9.4,28.0
315,143,捷運萬隆站(1號出口),捷運動物園站(2號出口),"25.001447,121.539037","24.997659,121.578752",途經新光路二段,4.03114558260329,途經新光路二段,9.8 公里,30 分,9.8,30.0
335,143,景文中學,捷運動物園站(2號出口),"24.986301,121.567855","24.997659,121.578752",途經新光路二段和指南路一段,1.671296868656799,途經新光路二段和指南路一段,2.1 公里,8 分,2.1,8.0
369,143,世新大學,捷運動物園站(2號出口),"24.98862,121.54361","24.997659,121.578752",途經新光路二段,3.6863709205025916,途經新光路二段,7.2 公里,21 分,7.2,21.0
383,143,一壽橋,捷運動物園站(2號出口),"24.97848,121.55545","24.997659,121.578752",途經新光路二段,3.169875227133232,途經新光路二段,4.9 公里,15 分,4.9,15.0
385,143,和興路26巷口,捷運動物園站(2號出口),"24.9856,121.54531","24.997659,121.578752",途經新光路二段,3.6308569373549915,途經新光路二段,6.9 公里,20 分,6.9,20.0
388,143,景華街128巷口,捷運動物園站(2號出口),"24.995563,121.547092","24.997659,121.578752",途經新光路二段,3.2045895622358995,途經新光路二段,8.8 公里,27 分,8.8,27.0
391,143,景仁公園,捷運動物園站(2號出口),"24.9966,121.540295","24.997659,121.578752",途經新光路二段,3.8840996930177085,途經新光路二段,8.5 公里,26 分,8.5,26.0
151,144,考試院,國立政治大學,"24.987507,121.549827","24.988363,121.576536",途經指南路二段,2.6982058345021476,途經指南路二段,5.2 公里,16 分,5.2,16.0
166,144,臺北市立景美女中,國立政治大學,"24.980602,121.556177","24.988363,121.576536",途經指南路二段,2.2280438734474495,途經指南路二段,4.0 公里,13 分,4.0,13.0
171,144,文山運動中心,國立政治大學,"24.996842,121.559651","24.988363,121.576536",途經106縣道,1.9462755361719062,途經106縣道,3.2 公里,11 分,3.2,11.0
205,144,木柵光輝路口,國立政治大學,"24.988241,121.55561","24.988363,121.576536",途經106縣道,2.112724778828652,途經106縣道,2.7 公里,9 分,2.7,9.0
206,144,捷運辛亥站,國立政治大學,"25.005386,121.55716","24.988363,121.576536",途經萬寧街,2.7169792772265686,途經萬寧街,5.7 公里,26 分,5.7,26.0
228,144,捷運萬芳社區站,國立政治大學,"24.998811,121.56789","24.988363,121.576536",途經萬芳路,1.4496043395478948,途經萬芳路,2.2 公里,8 分,2.2,8.0
247,144,木柵公園,國立政治大學,"24.987144,121.560627","24.988363,121.576536",途經秀明路一段/106縣道,1.6118402473061562,途經秀明路一段/106縣道,2.4 公里,11 分,2.4,11.0
262,144,永安藝文館-表演36房,國立政治大學,"24.984144,121.569064","24.988363,121.576536",途經木新路二段,0.8874174019169471,途經木新路二段,1.1 公里,5 分,1.1,5.0
272,144,忠順區民活動中心,國立政治大學,"24.984707,121.563125","24.988363,121.576536",途經木新路二段,1.4132584577635432,途經木新路二段,1.8 公里,8 分,1.8,8.0
296,144,萬和二號公園,國立政治大學,"25.001545,121.536446","24.988363,121.576536",途經指南路二段,4.302612337581886,途經指南路二段,8.5 公里,26 分,8.5,26.0
315,144,捷運萬隆站(1號出口),國立政治大學,"25.001447,121.539037","24.988363,121.576536",途經羅斯福路五段218巷,4.053642707824356,途經羅斯福路五段218巷,8.9 公里,28 分,8.9,28.0
335,144,景文中學,國立政治大學,"24.986301,121.567855","24.988363,121.576536",途經秀明路二段和木柵路三段,0.9057126717895801,途經秀明路二段和木柵路三段,1.7 公里,6 分,1.7,6.0
369,144,世新大學,國立政治大學,"24.98862,121.54361","24.988363,121.576536",途經恆光橋,3.3243141100249898,途經恆光橋,6.7 公里,22 分,6.7,22.0
383,144,一壽橋,國立政治大學,"24.97848,121.55545","24.988363,121.576536",途經指南路二段,2.393910872440428,途經指南路二段,4.0 公里,12 分,4.0,12.0
385,144,和興路26巷口,國立政治大學,"24.9856,121.54531","24.988363,121.576536",途經恆光橋,3.1674216451788317,途經恆光橋,6.4 公里,20 分,6.4,20.0
388,144,景華街128巷口,國立政治大學,"24.995563,121.547092","24.988363,121.576536",途經恆光橋和景興路,3.0777048862436365,途經恆光橋和景興路,8.3 公里,27 分,8.3,27.0
391,144,景仁公園,國立政治大學,"24.9966,121.540295","24.988363,121.576536",途經恆光橋和景文街,3.770812246172595,途經恆光橋和景文街,8.0 公里,27 分,8.0,27.0
166,151,臺北市立景美女中,考試院,"24.980602,121.556177","24.987507,121.549827",途經木柵路一段/106縣道,0.998037433806531,途經木柵路一段/106縣道,1.9 公里,7 分,1.9,7.0
171,151,文山運動中心,考試院,"24.996842,121.559651","24.987507,121.549827",途經106縣道和興隆路三段,1.4328113027175473,途經106縣道和興隆路三段,2.2 公里,8 分,2.2,8.0
205,151,木柵光輝路口,考試院,"24.988241,121.55561","24.987507,121.549827",途經木柵路一段/106縣道,0.589485887145107,途經木柵路一段/106縣道,750 公尺,3 分,0.75,3.0
206,151,捷運辛亥站,考試院,"25.005386,121.55716","24.987507,121.549827",途經景興路和興隆路二段,2.1143407152480496,途經景興路和興隆路二段,4.5 公里,18 分,4.5,18.0
228,151,捷運萬芳社區站,考試院,"24.998811,121.56789","24.987507,121.549827",途經106縣道,2.2120857890497994,途經106縣道,3.5 公里,12 分,3.5,12.0
247,151,木柵公園,考試院,"24.987144,121.560627","24.987507,121.549827",途經下崙路,1.0911139765666042,途經下崙路,1.5 公里,7 分,1.5,7.0
262,151,永安藝文館-表演36房,考試院,"24.984144,121.569064","24.987507,121.549827",途經木柵路一段76巷,1.9776038154807132,途經木柵路一段76巷,4.2 公里,14 分,4.2,14.0
272,151,忠順區民活動中心,考試院,"24.984707,121.563125","24.987507,121.549827",途經106縣道,1.3779464623423003,途經106縣道,1.9 公里,8 分,1.9,8.0
296,151,萬和二號公園,考試院,"25.001545,121.536446","24.987507,121.549827",途經106縣道和台9線,2.059847540552118,途經106縣道和台9線,3.4 公里,13 分,3.4,13.0
315,151,捷運萬隆站(1號出口),考試院,"25.001447,121.539037","24.987507,121.549827",途經106縣道,1.8897208081187906,途經106縣道,3.5 公里,13 分,3.5,13.0
335,151,景文中學,考試院,"24.986301,121.567855","24.987507,121.549827",途經忠順街一段,1.825017136675233,途經忠順街一段,2.5 公里,9 分,2.5,9.0
369,151,世新大學,考試院,"24.98862,121.54361","24.987507,121.549827",途經木柵路一段59巷和木柵路一段,0.639661402195024,途經木柵路一段59巷和木柵路一段,1.0 公里,4 分,1.0,4.0
383,151,一壽橋,考試院,"24.97848,121.55545","24.987507,121.549827",途經木柵路一段76巷,1.1498676645812125,途經木柵路一段76巷,2.6 公里,10 分,2.6,10.0
385,151,和興路26巷口,考試院,"24.9856,121.54531","24.987507,121.549827",途經木柵路一段59巷,0.5025906606797582,途經木柵路一段59巷,800 公尺,4 分,0.8,4.0
388,151,景華街128巷口,考試院,"24.995563,121.547092","24.987507,121.549827",途經106縣道和台9線,0.934126568772462,途經106縣道和台9線,3.0 公里,11 分,3.0,11.0
391,151,景仁公園,考試院,"24.9966,121.540295","24.987507,121.549827",途經106縣道和台9線,1.3930622446008063,途經106縣道和台9線,2.6 公里,10 分,2.6,10.0
171,166,文山運動中心,臺北市立景美女中,"24.996842,121.559651","24.980602,121.556177",途經辛亥路七段和106縣道,1.8328204144622386,途經辛亥路七段和106縣道,2.9 公里,10 分,2.9,10.0
205,166,木柵光輝路口,臺北市立景美女中,"24.988241,121.55561","24.980602,121.556177",途經辛亥路七段,0.848126472167639,途經辛亥路七段,1.5 公里,5 分,1.5,5.0
206,166,捷運辛亥站,臺北市立景美女中,"25.005386,121.55716","24.980602,121.556177",途經興隆路三段,2.7471856788336106,途經興隆路三段,4.3 公里,15 分,4.3,15.0
228,166,捷運萬芳社區站,臺北市立景美女中,"24.998811,121.56789","24.980602,121.556177",途經木新路三段,2.338141075624483,途經木新路三段,4.0 公里,13 分,4.0,13.0
247,166,木柵公園,臺北市立景美女中,"24.987144,121.560627","24.980602,121.556177",途經辛亥路七段和106縣道,0.8526498265116108,途經辛亥路七段和106縣道,2.1 公里,8 分,2.1,8.0
262,166,永安藝文館-表演36房,臺北市立景美女中,"24.984144,121.569064","24.980602,121.556177",途經木新路二段,1.3590001209829712,途經木新路二段,1.5 公里,5 分,1.5,5.0
272,166,忠順區民活動中心,臺北市立景美女中,"24.984707,121.563125","24.980602,121.556177",途經木新路三段,0.8359865717100112,途經木新路三段,1.1 公里,5 分,1.1,5.0
296,166,萬和二號公園,臺北市立景美女中,"25.001545,121.536446","24.980602,121.556177",途經樟新街8巷,3.0577809681547174,途經樟新街8巷,6.0 公里,19 分,6.0,19.0
315,166,捷運萬隆站(1號出口),臺北市立景美女中,"25.001447,121.539037","24.980602,121.556177",途經羅斯福路五段218巷,2.885492757288683,途經羅斯福路五段218巷,6.4 公里,20 分,6.4,20.0
335,166,景文中學,臺北市立景美女中,"24.986301,121.567855","24.980602,121.556177",途經木新路三段和忠順街二段,1.3374218436256489,途經木新路三段和忠順街二段,1.7 公里,6 分,1.7,6.0
369,166,世新大學,臺北市立景美女中,"24.98862,121.54361","24.980602,121.556177",途經樟新街8巷,1.5487746316024107,途經樟新街8巷,3.8 公里,12 分,3.8,12.0
383,166,一壽橋,臺北市立景美女中,"24.97848,121.55545","24.980602,121.556177",途經一壽街,0.24625375216296413,途經一壽街,400 公尺,1 分,0.4,1.0
385,166,和興路26巷口,臺北市立景美女中,"24.9856,121.54531","24.980602,121.556177",途經木新路三段,1.2289472004312587,途經木新路三段,4.7 公里,13 分,4.7,13.0
388,166,景華街128巷口,臺北市立景美女中,"24.995563,121.547092","24.980602,121.556177",途經景興路,1.894158927006256,途經景興路,5.4 公里,17 分,5.4,17.0
391,166,景仁公園,臺北市立景美女中,"24.9966,121.540295","24.980602,121.556177",途經景文街,2.389874029004425,途經景文街,5.1 公里,17 分,5.1,17.0
205,171,木柵光輝路口,文山運動中心,"24.988241,121.55561","24.996842,121.559651",途經興隆路三段和106縣道,1.0364264498402218,途經興隆路三段和106縣道,1.4 公里,5 分,1.4,5.0
206,171,捷運辛亥站,文山運動中心,"25.005386,121.55716","24.996842,121.559651",途經興隆路三段和興德路,0.9792803422619949,途經興隆路三段和興德路,1.7 公里,7 分,1.7,7.0
228,171,捷運萬芳社區站,文山運動中心,"24.998811,121.56789","24.996842,121.559651",途經萬芳路,0.8598652197407848,途經萬芳路,900 公尺,4 分,0.9,4.0
247,171,木柵公園,文山運動中心,"24.987144,121.560627","24.996842,121.559651",途經興隆路三段和興隆路四段,1.0787836400990163,途經興隆路三段和興隆路四段,1.2 公里,5 分,1.2,5.0
262,171,永安藝文館-表演36房,文山運動中心,"24.984144,121.569064","24.996842,121.559651",途經萬芳路,1.697528498470571,途經萬芳路,3.5 公里,12 分,3.5,12.0
272,171,忠順區民活動中心,文山運動中心,"24.984707,121.563125","24.996842,121.559651",途經興隆路三段,1.3892286836507741,途經興隆路三段,1.7 公里,7 分,1.7,7.0
296,171,萬和二號公園,文山運動中心,"25.001545,121.536446","24.996842,121.559651",途經興隆路三段,2.399792010574056,途經興隆路三段,3.1 公里,12 分,3.1,12.0
315,171,捷運萬隆站(1號出口),文山運動中心,"25.001447,121.539037","24.996842,121.559651",途經興隆路三段,2.1426083342777904,途經興隆路三段,2.9 公里,12 分,2.9,12.0
335,171,景文中學,文山運動中心,"24.986301,121.567855","24.996842,121.559651",途經萬芳路,1.4315793825575747,途經萬芳路,2.7 公里,10 分,2.7,10.0
369,171,世新大學,文山運動中心,"24.98862,121.54361","24.996842,121.559651",途經興隆路三段和106縣道,1.8579775874346418,途經興隆路三段和106縣道,3.6 公里,12 分,3.6,12.0
383,171,一壽橋,文山運動中心,"24.97848,121.55545","24.996842,121.559651",途經106縣道和辛亥路七段,2.0777582599532507,途經106縣道和辛亥路七段,3.0 公里,10 分,3.0,10.0
385,171,和興路26巷口,文山運動中心,"24.9856,121.54531","24.996842,121.559651",途經興隆路二段和景興路,1.9097111028644307,途經興隆路二段和景興路,3.9 公里,15 分,3.9,15.0
388,171,景華街128巷口,文山運動中心,"24.995563,121.547092","24.996842,121.559651",途經興隆路三段和興隆路二段,1.2757625301101918,途經興隆路三段和興隆路二段,2.5 公里,9 分,2.5,9.0
391,171,景仁公園,文山運動中心,"24.9966,121.540295","24.996842,121.559651",途經興隆路三段和興隆路二段,1.9542256716263284,途經興隆路三段和興隆路二段,2.8 公里,11 分,2.8,11.0
206,205,捷運辛亥站,木柵光輝路口,"25.005386,121.55716","24.988241,121.55561",途經興隆路三段,1.9056355374359546,途經興隆路三段,2.9 公里,10 分,2.9,10.0
228,205,捷運萬芳社區站,木柵光輝路口,"24.998811,121.56789","24.988241,121.55561",途經106縣道和萬芳路,1.7052472985118032,途經106縣道和萬芳路,2.8 公里,9 分,2.8,9.0
247,205,木柵公園,木柵光輝路口,"24.987144,121.560627","24.988241,121.55561",途經興隆路四段46巷,0.5208896763861609,途經興隆路四段46巷,700 公尺,3 分,0.7,3.0
262,205,永安藝文館-表演36房,木柵光輝路口,"24.984144,121.569064","24.988241,121.55561",途經106縣道,1.432144816087446,途經106縣道,2.6 公里,8 分,2.6,8.0
272,205,忠順區民活動中心,木柵光輝路口,"24.984707,121.563125","24.988241,121.55561",途經下崙路,0.853762153430504,途經下崙路,1.2 公里,5 分,1.2,5.0
296,205,萬和二號公園,木柵光輝路口,"25.001545,121.536446","24.988241,121.55561",途經興隆路三段和興隆路二段,2.4320506996484275,途經興隆路三段和興隆路二段,4.3 公里,14 分,4.3,14.0
315,205,捷運萬隆站(1號出口),木柵光輝路口,"25.001447,121.539037","24.988241,121.55561",途經興隆路三段,2.222451821328901,途經興隆路三段,4.3 公里,15 分,4.3,15.0
335,205,景文中學,木柵光輝路口,"24.986301,121.567855","24.988241,121.55561",途經106縣道和興隆路四段105巷,1.2548001016196535,途經106縣道和興隆路四段105巷,1.6 公里,7 分,1.6,7.0
369,205,世新大學,木柵光輝路口,"24.98862,121.54361","24.988241,121.55561",途經木柵路一段,1.2122416974351544,途經木柵路一段,1.3 公里,4 分,1.3,4.0
383,205,一壽橋,木柵光輝路口,"24.97848,121.55545","24.988241,121.55561",途經辛亥路七段,1.0813723908078157,途經辛亥路七段,1.6 公里,6 分,1.6,6.0
385,205,和興路26巷口,木柵光輝路口,"24.9856,121.54531","24.988241,121.55561",途經木柵路一段/106縣道和木柵路一段76巷,1.0802636449137755,途經木柵路一段/106縣道和木柵路一段76巷,1.9 公里,6 分,1.9,6.0
388,205,景華街128巷口,木柵光輝路口,"24.995563,121.547092","24.988241,121.55561",途經興隆路三段,1.182100033805463,途經興隆路三段,3.5 公里,12 分,3.5,12.0
391,205,景仁公園,木柵光輝路口,"24.9966,121.540295","24.988241,121.55561",途經興隆路三段和興隆路二段,1.8022065564003618,途經興隆路三段和興隆路二段,4.2 公里,14 分,4.2,14.0
228,206,捷運萬芳社區站,捷運辛亥站,"24.998811,121.56789","25.005386,121.55716",途經萬芳路,1.3052730744317682,途經萬芳路,2.3 公里,9 分,2.3,9.0
247,206,木柵公園,捷運辛亥站,"24.987144,121.560627","25.005386,121.55716",途經興隆路三段,2.0508057707143093,途經興隆路三段,2.4 公里,9 分,2.4,9.0
262,206,永安藝文館-表演36房,捷運辛亥站,"24.984144,121.569064","25.005386,121.55716",途經萬芳路,2.642159597469137,途經萬芳路,4.8 公里,17 分,4.8,17.0
272,206,忠順區民活動中心,捷運辛亥站,"24.984707,121.563125","25.005386,121.55716",途經忠順街一段,2.368503341976878,途經忠順街一段,3.7 公里,14 分,3.7,14.0
296,206,萬和二號公園,捷運辛亥站,"25.001545,121.536446","25.005386,121.55716",途經辛亥路四段,2.133870477247847,途經辛亥路四段,3.1 公里,12 分,3.1,12.0
315,206,捷運萬隆站(1號出口),捷運辛亥站,"25.001447,121.539037","25.005386,121.55716",途經辛亥路四段,1.8807819235110628,途經辛亥路四段,3.0 公里,12 分,3.0,12.0
335,206,景文中學,捷運辛亥站,"24.986301,121.567855","25.005386,121.55716",途經萬芳路,2.3738497870692816,途經萬芳路,4.0 公里,15 分,4.0,15.0
369,206,世新大學,捷運辛亥站,"24.98862,121.54361","25.005386,121.55716",途經興隆路二段203巷和景興路,2.3066048567005413,途經興隆路二段203巷和景興路,3.6 公里,14 分,3.6,14.0
383,206,一壽橋,捷運辛亥站,"24.97848,121.55545","25.005386,121.55716",途經辛亥路五段,2.9854476280581603,途經辛亥路五段,5.0 公里,17 分,5.0,17.0
385,206,和興路26巷口,捷運辛亥站,"24.9856,121.54531","25.005386,121.55716",途經景華街,2.4969804509535694,途經景華街,4.2 公里,16 分,4.2,16.0
388,206,景華街128巷口,捷運辛亥站,"24.995563,121.547092","25.005386,121.55716",途經興隆路二段,1.4889595957570814,途經興隆路二段,2.3 公里,8 分,2.3,8.0
391,206,景仁公園,捷運辛亥站,"24.9966,121.540295","25.005386,121.55716",途經景華街,1.9610598732960984,途經景華街,2.7 公里,10 分,2.7,10.0
247,228,木柵公園,捷運萬芳社區站,"24.987144,121.560627","24.998811,121.56789",途經萬芳路和106縣道,1.4859023406514353,途經萬芳路和106縣道,2.5 公里,10 分,2.5,10.0
262,228,永安藝文館-表演36房,捷運萬芳社區站,"24.984144,121.569064","24.998811,121.56789",途經萬芳路,1.6290215223980127,途經萬芳路,2.6 公里,9 分,2.6,9.0
272,228,忠順區民活動中心,捷運萬芳社區站,"24.984707,121.563125","24.998811,121.56789",途經萬芳路和106縣道,1.6347236261076092,途經萬芳路和106縣道,2.8 公里,11 分,2.8,11.0
296,228,萬和二號公園,捷運萬芳社區站,"25.001545,121.536446","24.998811,121.56789",途經萬芳路,3.1886847427239604,途經萬芳路,3.9 公里,14 分,3.9,14.0
315,228,捷運萬隆站(1號出口),捷運萬芳社區站,"25.001447,121.539037","24.998811,121.56789",途經萬芳路,2.927309592404948,途經萬芳路,3.7 公里,14 分,3.7,14.0
335,228,景文中學,捷運萬芳社區站,"24.986301,121.567855","24.998811,121.56789",途經萬芳路和指南路一段,1.3857719237127188,途經萬芳路和指南路一段,2.5 公里,10 分,2.5,10.0
369,228,世新大學,捷運萬芳社區站,"24.98862,121.54361","24.998811,121.56789",途經萬芳路,2.6986531628573265,途經萬芳路,7.0 公里,21 分,7.0,21.0
383,228,一壽橋,捷運萬芳社區站,"24.97848,121.55545","24.998811,121.56789",途經萬芳路,2.578646245305963,途經萬芳路,4.8 公里,15 分,4.8,15.0
385,228,和興路26巷口,捷運萬芳社區站,"24.9856,121.54531","24.998811,121.56789",途經萬芳路,2.7089032799928687,途經萬芳路,6.7 公里,20 分,6.7,20.0
388,228,景華街128巷口,捷運萬芳社區站,"24.995563,121.547092","24.998811,121.56789",途經萬芳路,2.1302116787064973,途經萬芳路,2.9 公里,11 分,2.9,11.0
391,228,景仁公園,捷運萬芳社區站,"24.9966,121.540295","24.998811,121.56789",途經萬芳路,2.7965151057764457,途經萬芳路,3.7 公里,14 分,3.7,14.0
262,247,永安藝文館-表演36房,木柵公園,"24.984144,121.569064","24.987144,121.560627",途經興隆路四段105巷,0.9143433722616467,途經興隆路四段105巷,1.5 公里,7 分,1.5,7.0
272,247,忠順區民活動中心,木柵公園,"24.984707,121.563125","24.987144,121.560627",途經興隆路四段109巷,0.36943267371404304,途經興隆路四段109巷,550 公尺,3 分,0.55,3.0
296,247,萬和二號公園,木柵公園,"25.001545,121.536446","24.987144,121.560627",途經106縣道,2.9161920697238943,途經106縣道,4.3 公里,15 分,4.3,15.0
315,247,捷運萬隆站(1號出口),木柵公園,"25.001447,121.539037","24.987144,121.560627",途經106縣道,2.6946212645461682,途經106縣道,4.7 公里,17 分,4.7,17.0
335,247,景文中學,木柵公園,"24.986301,121.567855","24.987144,121.560627",途經興隆路四段105巷,0.7356961265594006,途經興隆路四段105巷,1.1 公里,5 分,1.1,5.0
369,247,世新大學,木柵公園,"24.98862,121.54361","24.987144,121.560627",途經106縣道,1.725798535136464,途經106縣道,2.0 公里,7 分,2.0,7.0
383,247,一壽橋,木柵公園,"24.97848,121.55545","24.987144,121.560627",途經辛亥路七段,1.0928383572506644,途經辛亥路七段,1.8 公里,8 分,1.8,8.0
385,247,和興路26巷口,木柵公園,"24.9856,121.54531","24.987144,121.560627",途經106縣道,1.5558523466017469,途經106縣道,2.3 公里,8 分,2.3,8.0
388,247,景華街128巷口,木柵公園,"24.995563,121.547092","24.987144,121.560627",途經106縣道,1.6543683034147927,途經106縣道,3.7 公里,14 分,3.7,14.0
391,247,景仁公園,木柵公園,"24.9966,121.540295","24.987144,121.560627",途經106縣道和景福街,2.3044671577302704,途經106縣道和景福街,5.0 公里,18 分,5.0,18.0
272,262,忠順區民活動中心,永安藝文館-表演36房,"24.984707,121.563125","24.984144,121.569064",途經木新路二段,0.6028526421749424,途經木新路二段,850 公尺,3 分,0.85,3.0
296,262,萬和二號公園,永安藝文館-表演36房,"25.001545,121.536446","24.984144,121.569064",途經木新路二段111巷,3.8156517611916385,途經木新路二段111巷,7.4 公里,23 分,7.4,23.0
315,262,捷運萬隆站(1號出口),永安藝文館-表演36房,"25.001447,121.539037","24.984144,121.569064",途經羅斯福路五段218巷,3.5865249079414694,途經羅斯福路五段218巷,7.8 公里,24 分,7.8,24.0
335,262,景文中學,永安藝文館-表演36房,"24.986301,121.567855","24.984144,121.569064",途經木新路二段和保儀路,0.2683098135218312,途經木新路二段和保儀路,650 公尺,2 分,0.65,2.0
369,262,世新大學,永安藝文館-表演36房,"24.98862,121.54361","24.984144,121.569064",途經木新路二段111巷,2.617260227069359,途經木新路二段111巷,5.2 公里,16 分,5.2,16.0
383,262,一壽橋,永安藝文館-表演36房,"24.97848,121.55545","24.984144,121.569064",途經樟新街,1.5109657589076537,途經樟新街,2.9 公里,9 分,2.9,9.0
385,262,和興路26巷口,永安藝文館-表演36房,"24.9856,121.54531","24.984144,121.569064",途經木新路二段111巷,2.4036791253625154,途經木新路二段111巷,4.9 公里,14 分,4.9,14.0
388,262,景華街128巷口,永安藝文館-表演36房,"24.995563,121.547092","24.984144,121.569064",途經景興路,2.553560925639869,途經景興路,6.8 公里,21 分,6.8,21.0
391,262,景仁公園,永安藝文館-表演36房,"24.9966,121.540295","24.984144,121.569064",途經景文街,3.2155391296695135,途經景文街,6.5 公里,21 分,6.5,21.0
